,MASS,COMMON_NAME,FORMULA
237,1069.9976,omega-linoleoyloxy-Cer(t18:1(6OH)/33:0);omega-linoleoyloxy-Cer(t19:1(6OH)/32:0);omega-linoleoyloxy-Cer(t20:1(6OH)/31:0);omega-linoleoyloxy-Cer(t21:1(6OH)/30:0);omega-linoleoyloxy-Cer(t22:1(6OH)/29:0),C69H131NO6
238,1070.034,omega-linoleoyloxy-Cer(d18:0/34:0);omega-linoleoyloxy-Cer(d19:0/33:0);omega-linoleoyloxy-Cer(d20:0/32:0);omega-linoleoyloxy-Cer(d21:0/31:0);omega-linoleoyloxy-Cer(d22:0/30:0);omega-linoleoyloxy-Cer(d23:0/29:0),C70H135NO5
239,1072.0133,omega-linoleoyloxy-Cer(t18:0/33:0);omega-linoleoyloxy-Cer(t19:0/32:0);omega-linoleoyloxy-Cer(t20:0/31:0);omega-linoleoyloxy-Cer(t21:0/30:0);omega-linoleoyloxy-Cer(t22:0/29:0),C69H133NO6
240,1082.034,omega-linoleoyloxy-Cer(d18:1/35:0);omega-linoleoyloxy-Cer(d19:1/34:0);omega-linoleoyloxy-Cer(d20:1/33:0);omega-linoleoyloxy-Cer(d21:1/32:0);omega-linoleoyloxy-Cer(d22:1/31:0),C71H135NO5
241,1084.0133,omega-linoleoyloxy-Cer(t18:1(6OH)/34:0);omega-linoleoyloxy-Cer(t20:1(6OH)/32:0);omega-linoleoyloxy-Cer(t21:1(6OH)/31:0);omega-linoleoyloxy-Cer(t22:1(6OH)/30:0),C70H133NO6
242,1084.0497,omega-linoleoyloxy-Cer(d19:0/34:0);omega-linoleoyloxy-Cer(d21:0/32:0);omega-linoleoyloxy-Cer(d22:0/31:0);omega-linoleoyloxy-Cer(d23:0/30:0),C71H137NO5
243,1086.0289,omega-linoleoyloxy-Cer(t18:0/34:0);omega-linoleoyloxy-Cer(t20:0/32:0);omega-linoleoyloxy-Cer(t21:0/31:0);omega-linoleoyloxy-Cer(t22:0/30:0),C70H135NO6
244,1096.0497,omega-linoleoyloxy-Cer(d18:1/36:0);omega-linoleoyloxy-Cer(d20:1/34:0);omega-linoleoyloxy-Cer(d21:1/33:0);omega-linoleoyloxy-Cer(d22:1/32:0),C72H137NO5
245,1098.0653,omega-linoleoyloxy-Cer(d18:0/36:0);omega-linoleoyloxy-Cer(d21:0/33:0);omega-linoleoyloxy-Cer(d22:0/32:0);omega-linoleoyloxy-Cer(d23:0/31:0),C72H139NO5
246,1100.0446,omega-linoleoyloxy-Cer(t21:0/32:0);omega-linoleoyloxy-Cer(t22:0/31:0),C71H137NO6
247,1112.0446,omega-linoleoyloxy-Cer(t18:1(6OH)/36:0),C72H137NO6
248,1114.0602,omega-linoleoyloxy-Cer(t22:0/32:0),C72H139NO6
249,1174.0086,omega-linoleoyloxy-GlcCer(d18:1/30:0),C72H135NO10
250,1340.2535,"1-O-stearoyl-omega-linoleoyloxy-Cer(t18:0(4OH,6OH)/32:0)",C86H165NO8
251,1406.3369,1-O-lignoceroyl-omega-linoleoyloxy-Cer(d18:1(6OH)/30:0),C92H175NO7
