,MASS,COMMON_NAME,FORMULA
210,840.588,"PG(19:0/22:4(7Z,10Z,13Z,16Z));PG(20:4(5Z,8Z,11Z,14Z)/21:0);PG(21:0/20:4(5Z,8Z,11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/19:0)",C47H85O10P
211,840.6244,"PG(O-20:0/22:4(7Z,10Z,13Z,16Z))",C48H89O9P
212,842.5098,"PG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",C48H75O10P
213,842.6037,"PG(19:1(9Z)/22:2(13Z,16Z));PG(20:3(8Z,11Z,14Z)/21:0);PG(21:0/20:3(8Z,11Z,14Z));PG(22:2(13Z,16Z)/19:1(9Z))",C47H87O10P
214,842.6401,"PG(P-20:0/22:2(13Z,16Z))",C48H91O9P
215,844.5254,"PG(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",C48H77O10P
216,844.6193,"PG(19:0/22:2(13Z,16Z));PG(19:1(9Z)/22:1(11Z));PG(20:2(11Z,14Z)/21:0);PG(21:0/20:2(11Z,14Z));PG(22:1(11Z)/19:1(9Z));PG(22:2(13Z,16Z)/19:0)",C47H89O10P
217,844.6557,"PG(O-20:0/22:2(13Z,16Z));PG(P-20:0/22:1(11Z))",C48H93O9P
218,846.5411,"PG(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))",C48H79O10P
219,846.635,PG(19:0/22:1(11Z));PG(19:1(9Z)/22:0);PG(20:1(11Z)/21:0);PG(21:0/20:1(11Z));PG(22:0/19:1(9Z));PG(22:1(11Z)/19:0),C47H91O10P
220,846.6714,PG(O-20:0/22:1(11Z));PG(P-20:0/22:0),C48H95O9P
221,848.5567,"PG(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z));PG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))",C48H81O10P
222,848.6506,PG(19:0/22:0);PG(20:0/21:0);PG(21:0/20:0);PG(22:0/19:0),C47H93O10P
223,848.687,PG(O-20:0/22:0),C48H97O9P
224,850.5724,"PG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z));PG(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)",C48H83O10P
225,852.588,"PG(20:1(11Z)/22:4(7Z,10Z,13Z,16Z));PG(20:3(8Z,11Z,14Z)/22:2(13Z,16Z));PG(20:4(5Z,8Z,11Z,14Z)/22:1(11Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:0);PG(22:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:1(11Z)/20:4(5Z,8Z,11Z,14Z));PG(22:2(13Z,16Z)/20:3(8Z,11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",C48H85O10P
226,854.6037,"PG(20:0/22:4(7Z,10Z,13Z,16Z));PG(20:2(11Z,14Z)/22:2(13Z,16Z));PG(20:3(8Z,11Z,14Z)/22:1(11Z));PG(20:4(5Z,8Z,11Z,14Z)/22:0);PG(22:0/20:4(5Z,8Z,11Z,14Z));PG(22:1(11Z)/20:3(8Z,11Z,14Z));PG(22:2(13Z,16Z)/20:2(11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/20:0)",C48H87O10P
227,856.6193,"PG(20:1(11Z)/22:2(13Z,16Z));PG(20:2(11Z,14Z)/22:1(11Z));PG(20:3(8Z,11Z,14Z)/22:0);PG(22:0/20:3(8Z,11Z,14Z));PG(22:1(11Z)/20:2(11Z,14Z));PG(22:2(13Z,16Z)/20:1(11Z))",C48H89O10P
228,858.635,"PG(20:0/22:2(13Z,16Z));PG(20:1(11Z)/22:1(11Z));PG(20:2(11Z,14Z)/22:0);PG(22:0/20:2(11Z,14Z));PG(22:1(11Z)/20:1(11Z));PG(22:2(13Z,16Z)/20:0)",C48H91O10P
229,860.6506,PG(20:0/22:1(11Z));PG(20:1(11Z)/22:0);PG(22:0/20:1(11Z));PG(22:1(11Z)/20:0),C48H93O10P
230,862.6663,PG(20:0/22:0);PG(21:0/21:0);PG(22:0/20:0),C48H95O10P
231,864.588,"PG(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)",C49H85O10P
232,866.5098,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H75O10P
233,868.6193,"PG(21:0/22:4(7Z,10Z,13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/21:0)",C49H89O10P
234,870.5411,"PG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",C50H79O10P
235,872.6506,"PG(21:0/22:2(13Z,16Z));PG(22:2(13Z,16Z)/21:0)",C49H93O10P
236,874.5724,"PG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))",C50H83O10P
237,874.6663,PG(21:0/22:1(11Z));PG(22:1(11Z)/21:0),C49H95O10P
238,876.588,"PG(22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(11Z))",C50H85O10P
239,876.6456,SLBPA(42:0),C48H93O11P
240,876.6819,PG(21:0/22:0);PG(22:0/21:0),C49H97O10P
241,878.6037,"PG(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0)",C50H87O10P
242,880.6193,"PG(22:1(11Z)/22:4(7Z,10Z,13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/22:1(11Z))",C50H89O10P
243,882.635,"PG(22:0/22:4(7Z,10Z,13Z,16Z));PG(22:2(13Z,16Z)/22:2(13Z,16Z));PG(22:4(7Z,10Z,13Z,16Z)/22:0)",C50H91O10P
244,884.6506,"PG(22:1(11Z)/22:2(13Z,16Z));PG(22:2(13Z,16Z)/22:1(11Z))",C50H93O10P
245,886.6663,"PG(22:0/22:2(13Z,16Z));PG(22:1(11Z)/22:1(11Z));PG(22:2(13Z,16Z)/22:0)",C50H95O10P
246,888.6819,PG(22:0/22:1(11Z));PG(22:1(11Z)/22:0),C50H97O10P
247,890.6976,PG(22:0/22:0),C50H99O10P
248,1038.7864,SLBPA(54:3),C60H111O11P
